s02e02	The Night Lands	 Threaten me again and I'll have you thrown into the sea.
s02e02	The Night Lands	 You might be disappointed in the results.
s02e02	The Night Lands	 Storms come and go, the big fish eat the little fish, and I keep on paddling.
s02e02	The Night Lands	 Come, my lord.
s02e02	The Night Lands	 We shouldn't keep the queen waiting.
s02e02	The Night Lands	 CERSEl: "From this time until the end of time, "we are not part of your realm, "but a free and independent Kingdom of the North.
s02e02	The Night Lands	 " He has more spirit than his father, I'll give him that.
s02e02	The Night Lands	 You've perfected the art of tearing up papers.
s02e02	The Night Lands	 We can give him his father's bones back, at least, as a gesture of good faith.
s02e02	The Night Lands	 You'll give the Starks our reply, cousin? I will, Your Grace.
s02e02	The Night Lands	 Did you see my brother when you were the Starks' guest? I did.
s02e02	The Night Lands	 They have not broken his spirit, Your Grace.
s02e02	The Night Lands	 If you speak with him, tell him he's not been forgotten.
s02e02	The Night Lands	 I will, Your Grace.
s02e02	The Night Lands	 - Safe travels, cousin.
s02e02	The Night Lands	 You have a deft hand with diplomacy.
s02e02	The Night Lands	 If that's everything A raven flew in this morning from Castle Black.
s02e02	The Night Lands	 Trouble with the wildlings.
s02e02	The Night Lands	 That's why they're called "wildlings.
s02e02	The Night Lands	 " Somewhat less wild these days.
s02e02	The Night Lands	 Seems they've stopped killing each other and started following this king-beyond-the-Wall.
s02e02	The Night Lands	 Another king? How many is that now? Five? I've lost count.
s02e02	The Night Lands	 The Lord Commander asks that we send more men to man the Wall.
s02e02	The Night Lands	 Perhaps he's forgotten we're fighting a war.
s02e02	The Night Lands	 We have no men to spare.
s02e02	The Night Lands	 "The cold winds are rising and the dead rise with them.
s02e02	The Night Lands	 " The northerners are a superstitious people.
s02e02	The Night Lands	 According to the Commander, one of these dead men attacked him in his chambers.
s02e02	The Night Lands	 Mormont doesn't lie.
s02e02	The Night Lands	 How do you kill a dead man? Apparently you burn him.
s02e02	The Night Lands	 One trip to the Wall and you come back believing in grumpkins and snarks.
s02e02	The Night Lands	 I don't know what I believe, but here's a fact for you: the Night's Watch is the only thing that separates us from what lies beyond the Wall.
s02e02	The Night Lands	 I have every confidence that the brave men of the Night's Watch will protect us all.
s02e02	The Night Lands	 And I said, "If the gods wanted us to have dignity, "they wouldn't make us fart when we died.
s02e02	The Night Lands	 " We fart when we die? My blessed mother, I was holding her hand when she left this world.
s02e02	The Night Lands	 She farted so hard, the whole bed shook.
s02e02	The Night Lands	 Seems a bit greedy for one man to have so many wives.
s02e02	The Night Lands	 Wouldn't two or three be enough for him? We were having a serious discussion.
s02e02	The Night Lands	 Would you look at that? Nothing like the sight of a woman walking away.
s02e02	The Night Lands	 I prefer watching them come towards me.
s02e02	The Night Lands	 I'm sure that's nice, too.
s02e02	The Night Lands	 Yeah, well, there was a milkmaid named Violet on the next farm over from where I grew up.
s02e02	The Night Lands	 We were wrestling together from the time we were six years old.
s02e02	The Night Lands	 And then we got older and the wrestling changed.
s02e02	The Night Lands	 You were with her? How many times? Well, as many times as I could.
s02e02	The Night Lands	 I wish I grew up on a farm.
s02e02	The Night Lands	 We need more potatoes.
s02e02	The Night Lands	 Get another sack from the sledge.
s02e02	The Night Lands	 Get the turnips, too.
s02e02	The Night Lands	 No.
s02e02	The Night Lands	 Ghost, no.
s02e02	The Night Lands	 No! Ghost, away.
s02e02	The Night Lands	 Shoo.
s02e02	The Night Lands	 Shoo! You all right? - Did he frighten you? - You shouldn't touch me.
s02e02	The Night Lands	 Oh.
s02e02	The Night Lands	 Oh, right.
s02e02	The Night Lands	 I'm sorry.
s02e02	The Night Lands	 I just wanted to make sure you weren't hurt.
s02e02	The Night Lands	 You're very brave.
s02e02	The Night Lands	 What are you doing? This is Gilly.
s02e02	The Night Lands	 She's one of Craster's daughters.
s02e02	The Night Lands	 Hello, Gilly.
s02e02	The Night Lands	 What are you doing? Sam said you could help.
s02e02	The Night Lands	 I'm sorry, but Sam knows we're not supposed She's pregnant.
s02e02	The Night Lands	 We have to take her with us when we leave.
s02e02	The Night Lands	 What? - What would that I know it sounds a bit mad.
s02e02	The Night Lands	 No, it doesn't sound a bit mad, it's impossible.
s02e02	The Night Lands	 - The Lord Commander ordered us to - We are sworn to protect.
s02e02	The Night Lands	 - Sam, we can't take - Please, sir, please.
s02e02	The Night Lands	 I can still run if I have to.
s02e02	The Night Lands	 - It's just not possible.
s02e02	The Night Lands	 - I'm going to have a baby.
s02e02	The Night Lands	 If it's a boy If it's a boy, what? You want us to risk our lives for you and you won't even tell us why? - Why'd you do that? - Do what? Ask her a question? - You were cruel.
s02e02	The Night Lands	 - Cruel? Sam, are you in such a hurry to lose a hand? - I didn't touch her.
s02e02	The Night Lands	 - No, you just want to steal her.
s02e02	The Night Lands	 What do you think Craster cuts off for that? I can't steal her.
s02e02	The Night Lands	 She's a person, not a goat.
s02e02	The Night Lands	 We're heading deeper and deeper into wildling territory.
s02e02	The Night Lands	 We can't take a girl with us.
s02e02	The Night Lands	 Mormont wouldn't have it.
s02e02	The Night Lands	 And even if he would, what would we do with her? Who's going to deliver a baby, you? I could try.
s02e02	The Night Lands	 What? I've read about it.
s02e02	The Night Lands	 A bit.
s02e02	The Night Lands	 I'm sorry, Sam.
s02e02	The Night Lands	 We can't help her.
s02e02	The Night Lands	 Khaleesi.
s02e02	The Night Lands	 - You don't need to see this.
s02e02	The Night Lands	 - He is blood of my blood.
s02e02	The Night Lands	 - Who did this? - Khal Pono, perhaps.
s02e02	The Night Lands	 Khal Jhaqo.
s02e02	The Night Lands	 They don't like the idea of a woman leading a khalasar.
s02e02	The Night Lands	 They will like it far less when I am done with them.
s02e02	The Night Lands	 They killed his soul! Shh.
s02e02	The Night Lands	 They cannot kill his soul.
s02e02	The Night Lands	 They did! They butchered him like an animal.
s02e02	The Night Lands	 They did not burn his body.
s02e02	The Night Lands	 He can neverjoin his ancestors in the night lands.
s02e02	The Night Lands	 Shh.
s02e02	The Night Lands	 We will build him a funeral pyre.
s02e02	The Night Lands	 And I promise you, Rakharo will ride with his ancestors tonight.
s02e02	The Night Lands	 Is it as you remember, my lord? It looks smaller.
s02e02	The Night Lands	 Everything looks bigger when you're a child.
s02e02	The Night Lands	 I remember my father's cabin felt like a palace when I was little.
s02e02	The Night Lands	 Now look at it.
s02e02	The Night Lands	 They'll be waiting for me on the docks.
s02e02	The Night Lands	 Who will? Anyone who matters.
s02e02	The Night Lands	 This is a big day for them.
s02e02	The Night Lands	 They haven't had much to get excited about since I left.
s02e02	The Night Lands	 It's a hard place, the Iron Islands.
s02e02	The Night Lands	 Always has been.
s02e02	The Night Lands	 It's cold and it's wet.
s02e02	The Night Lands	 Oh, I love the cold and wet.
s02e02	The Night Lands	 They say hard places breed hard men.
s02e02	The Night Lands	 And hard men rule the world.
s02e02	The Night Lands	 Then you'll be king before long.
s02e02	The Night Lands	 Try smiling with your lips closed.
s02e02	The Night Lands	 Better.
s02e02	The Night Lands	 My father doesn't trust you Iron Islanders.
s02e02	The Night Lands	 I don't blame him.
s02e02	The Night Lands	 He says that you're all reavers and rapers and that no matter how many women you have, you'll never be sat Quit talking about your father.
s02e02	The Night Lands	 But he's right about us.
s02e02	The Night Lands	 Our wives from the Iron Islands, they're for breeding.
s02e02	The Night Lands	 That's not enough for us.
s02e02	The Night Lands	 That's why we take salt wives, the women we capture.
s02e02	The Night Lands	 Capture me.
s02e02	The Night Lands	 Take me with you when you go ashore.
s02e02	The Night Lands	 - Make me your salt wife.
s02e02	The Night Lands	 - Your place is on this ship.
s02e02	The Night Lands	 Not after you leave.
s02e02	The Night Lands	 Father will punish me.
s02e02	The Night Lands	 He'll call me a whore.
s02e02	The Night Lands	 I haven't paid you.
s02e02	The Night Lands	 Oh, yeah.
s02e02	The Night Lands	 I paid good money I'm not going to stand for this.
s02e02	The Night Lands	 I barely touched her.
s02e02	The Night Lands	 Now, you charge twice as much as every other brothel and this is what I get, crying.
s02e02	The Night Lands	 One moment, my friend.
s02e02	The Night Lands	 A moment.
s02e02	The Night Lands	 Please accept my sincerest apologies.
s02e02	The Night Lands	 Aremca will take good care of you.
s02e02	The Night Lands	 I'm sorry, my lord.
s02e02	The Night Lands	 Did he hurt you? No, my lord.
s02e02	The Night Lands	 It's Mhaegen.
s02e02	The Night Lands	 Who? She works for you.
s02e02	The Night Lands	 She's the one The gold cloaks, - they killed her baby.
s02e02	The Night Lands	 - Ah, yes.
s02e02	The Night Lands	 That was poorly handled.
s02e02	The Night Lands	 Sometimes those with the most power have the least grace.
s02e02	The Night Lands	 I can't stop thinking about it.
s02e02	The Night Lands	 I can't sleep.
s02e02	The Night Lands	 Her poor little baby.
s02e02	The Night Lands	 You know, you remind me of another girl, a lovely thing I once acquired from a Lysene pleasure house.
s02e02	The Night Lands	 Beautiful, like yourself, and intelligent, like yourself.
s02e02	The Night Lands	 But she wasn't happy.
s02e02	The Night Lands	 She cried often.
s02e02	The Night Lands	 I asked her why, but we didn't have the kind of rapport that you and I have.
s02e02	The Night Lands	 Yes, it was quite sad.
s02e02	The Night Lands	 Girls from the Lysene pleasure houses are expensive, extremely expensive.
s02e02	The Night Lands	 And this one wasn't making me any money.
s02e02	The Night Lands	 I hate bad investments.
s02e02	The Night Lands	 Really, I do.
s02e02	The Night Lands	 They haunt me.
s02e02	The Night Lands	 I had no idea how to make her happy, no idea how to mitigate my losses.
s02e02	The Night Lands	 A very wealthy patron, he offered me a tremendous amount of money to let him transform this lovely, sad girl.
s02e02	The Night Lands	 To use her in ways that would never occur to most men.
s02e02	The Night Lands	 But you know what occurs to most men.
s02e02	The Night Lands	 I would not say he succeeded in making her happy, but my losses were definitely mitigated.
s02e02	The Night Lands	 Take tonight off to mourn Mhaegen's child.
s02e02	The Night Lands	 I'll see you tomorrow.
s02e02	The Night Lands	 And you'll be happy? That makes me happy.
s02e02	The Night Lands	 More wine? Damn it, boy! Apologies, my lord.
s02e02	The Night Lands	 Leave us, Podrick.
s02e02	The Night Lands	 I believe we know how to pour our own wine.
s02e02	The Night Lands	 That's your new squire? I could've found you a proper lad.
s02e02	The Night Lands	 Myself, I prefer the improper ones.
s02e02	The Night Lands	 That's a good red.
s02e02	The Night Lands	 Dornish? You know your wines, my lord.
s02e02	The Night Lands	 That I do.
s02e02	The Night Lands	 A fine dinner, my lord.
s02e02	The Night Lands	 Call me Tyrion, please.
s02e02	The Night Lands	 I'm sure you're getting used to fine dinners, now that you're a lord.
s02e02	The Night Lands	 Maybe I'll hire this cook of yours.
s02e02	The Night Lands	 Wars have been started for less.
s02e02	The Night Lands	 I heard there was some trouble in Littlefinger's brothel the other night.
s02e02	The Night Lands	 Mmm.
s02e02	The Night Lands	 Nasty business.
s02e02	The Night Lands	 - Had to be done.
s02e02	The Night Lands	 - Yes, of course.
s02e02	The Night Lands	 The City Watch must keep the peace.
s02e02	The Night Lands	 Only, I hadn't realized peace depended on killing babies.
s02e02	The Night Lands	 - Orders are orders.
s02e02	The Night Lands	 - Quite right.
s02e02	The Night Lands	 Especially the Queen's orders.
s02e02	The Night Lands	 I never said they were the Queen's orders.
s02e02	The Night Lands	 No, but who else would want to murder King Robert's bastards? She's always been a jealous woman.
s02e02	The Night Lands	 You know your sister better than I do.
s02e02	The Night Lands	 You've heard the awful rumors about my brother and sister? I don't listen to filth.
s02e02	The Night Lands	 That's good of you, but you have heard them.
s02e02	The Night Lands	 I suppose people who do believe that filth consider Robert's bastards to be better claimants to the throne than Cersei's children.
s02e02	The Night Lands	 Joffrey is my king.
s02e02	The Night Lands	 The rest doesn't interest me.
s02e02	The Night Lands	 I appreciate your loyalty.
s02e02	The Night Lands	 Tell me, when your men slaughtered Ned Stark's men in the throne room, did you give the order? I did.
s02e02	The Night Lands	 And I would again.
s02e02	The Night Lands	 The man was a traitor.
s02e02	The Night Lands	 He tried to buy my loyalty.
s02e02	The Night Lands	 The fool.
s02e02	The Night Lands	 He had no idea you were already bought.
s02e02	The Night Lands	 Are you drunk? I'll not have my honor questioned by an imp! I'm not questioning your honor, Lord Janos.
s02e02	The Night Lands	 I'm denying its existence.
s02e02	The Night Lands	 If you think I'll stand here and take this from you, dwarf Dwarf? You should have stopped at imp.
s02e02	The Night Lands	 And, yes, you will stand here and take it from me, unless you'd like to take it from my friend here.
s02e02	The Night Lands	 I intend to serve as Hand of the King until my father returns from the war.
s02e02	The Night Lands	 And seeing as you betrayed the last Hand of the King, well, I just wouldn't feel safe with you lurking about.
s02e02	The Night Lands	 What are you My friends at court will not allow this! - The Queen herself has granted - The Queen Regent.
s02e02	The Night Lands	 And you're a fool to believe she is your friend.
s02e02	The Night Lands	 We shall hear what Joffrey has to say about this.
s02e02	The Night Lands	 No, we shan't.
s02e02	The Night Lands	 There's a ship leaving for Eastwatch-by-the-Sea tonight.
s02e02	The Night Lands	 From there, I'm afraid, it's rather a long walk to Castle Black.
s02e02	The Night Lands	 I hope you enjoy the Wall.
s02e02	The Night Lands	 I found it surprisingly beautiful in a brutal, horribly uncomfortable sort of way.
s02e02	The Night Lands	 The lads will escort you.
s02e02	The Night Lands	 The streets aren't safe at night, my lord.
s02e02	The Night Lands	 These men are under my command! I command you to arrest this cutthroat.
s02e02	The Night Lands	 His name is Bronn, and he is the new commander of the City Watch.
s02e02	The Night Lands	 Boys.
s02e02	The Night Lands	 I have friends at court, powerful friends! The king himself made me a lord! To the new commander.
s02e02	The Night Lands	 If I told you to murder an infant girl, say, still at her mother's breast, would you do it without question? Without question? No.
s02e02	The Night Lands	 I'd ask, "How much?" If they come back, I say we yield.
s02e02	The Night Lands	 Gendry's the one they want.
s02e02	The Night Lands	 Don't want to get caught in the middle of a battle.
s02e02	The Night Lands	 I ain't afraid of no battles.
s02e02	The Night Lands	 If you got within a mile of a battle, you'd fill your pants.
s02e02	The Night Lands	 I've seen lots of battles.
s02e02	The Night Lands	 - I saw - Liar.
s02e02	The Night Lands	 I saw a man kill another man just outside a tavern in Flea Bottom.
s02e02	The Night Lands	 Stabbed him right in the neck.
s02e02	The Night Lands	 Two men fighting isn't a battle.
s02e02	The Night Lands	 - They had armor on.
s02e02	The Night Lands	 - So? So, if they've got armor on, it's a battle.
s02e02	The Night Lands	 No, it isn't.
s02e02	The Night Lands	 What does a dyer's apprentice know about battles anyway? Gendry's an armorer's apprentice.
s02e02	The Night Lands	 Hot Pie, tell Gendry what makes a fight into a battle.
s02e02	The Night Lands	 It's when they've got armor on.
s02e02	The Night Lands	 Who told you that? A knight.
s02e02	The Night Lands	 How'd you know he was a knight? Well, it was 'cause he'd got armor on.
s02e02	The Night Lands	 You don't have to be a knight to have armor.
s02e02	The Night Lands	 Any idiot can buy armor.
s02e02	The Night Lands	 How do you know? 'Cause I sold armor.
s02e02	The Night Lands	 What do the gold cloaks want with you? - No idea.
s02e02	The Night Lands	 - You're a liar.
s02e02	The Night Lands	 You know, you shouldn't insult people that are bigger than you.
s02e02	The Night Lands	 Then I wouldn't get to insult anyone.
s02e02	The Night Lands	 I don't care what any of them want.
s02e02	The Night Lands	 No good's ever come of their questions.
s02e02	The Night Lands	 No good's ever come? Who asked questions before? How can someone so small be such a huge pain in my arse? Who asked questions? The Hand of the King.
s02e02	The Night Lands	 Hands of the King.
s02e02	The Night Lands	 Lord Arryn came first a few weeks before he died, and then Lord Stark came a few weeks before he died.
s02e02	The Night Lands	 Lord Stark? See? Asking me questions is bad luck.
s02e02	The Night Lands	 You'll probably be dead soon.
s02e02	The Night Lands	 - What did they ask about? - My mum.
s02e02	The Night Lands	 - Who's your mum? - Just my mum, worked in a tavern, died when I was little.
s02e02	The Night Lands	 And who was your father? Could've been one of those gold-hatted bastards, for all I know.
s02e02	The Night Lands	 What about you anyway? You thought they were after you.
s02e02	The Night Lands	 Why? Did you kill someone or is it just because you're a girl? - I'm not a girl.
s02e02	The Night Lands	 - Yes, you are.
s02e02	The Night Lands	 Do you think I'm as stupid as the rest of them? Stupider.
s02e02	The Night Lands	 The Night's Watch doesn't take girls, everyone knows that.
s02e02	The Night Lands	 - Yeah, that's true, but you're still a girl.
s02e02	The Night Lands	 - I am not! Yeah? Well, pull your cock out and take a piss, then.
s02e02	The Night Lands	 I don't need to take a piss.
s02e02	The Night Lands	 Lommy and Hot Pie can't know.
s02e02	The Night Lands	 No one can know.
s02e02	The Night Lands	 Well, they won't.
s02e02	The Night Lands	 Not from me.
s02e02	The Night Lands	 My name's not Arry.
s02e02	The Night Lands	 It's Arya, of House Stark.
s02e02	The Night Lands	 Yoren is taking me home to Winterfell.
s02e02	The Night Lands	 He was your father, the Hand, the traitor.
s02e02	The Night Lands	 He was never a traitor.
s02e02	The Night Lands	 Joffrey is a liar.
s02e02	The Night Lands	 So you're a highborn, then.
s02e02	The Night Lands	 You're a lady.
s02e02	The Night Lands	 No.
s02e02	The Night Lands	 I mean, yes.
s02e02	The Night Lands	 My mother was a lady and my sister Yeah, but you were a lord's daughter, and you lived in a castle and you Look, all that about cocks, I should never have said And I've been pissing in front of you and everything.
s02e02	The Night Lands	 I should be calling you "my lady.
s02e02	The Night Lands	 " - Do not call me "my lady.
s02e02	The Night Lands	 " - As my lady commands.
s02e02	The Night Lands	 Well, that was unladylike.
s02e02	The Night Lands	 Oh! What's she carrying? Myrish oranges, wine from the Arbor and the heir to Pyke and the Iron Islands.
s02e02	The Night Lands	 The only living son of Balon Greyjoy.
s02e02	The Night Lands	 Me.
s02e02	The Night Lands	 I don't like wine.
s02e02	The Night Lands	 Woman's drink.
s02e02	The Night Lands	 I need to get to Pyke.
s02e02	The Night Lands	 I'll find you a horse.
s02e02	The Night Lands	 I'm heading that way.
s02e02	The Night Lands	 I can take you there.
s02e02	The Night Lands	 I bet you can.
s02e02	The Night Lands	 Have you been at sea long? Or were there just no women where you came from? - None like you.
s02e02	The Night Lands	 - You don't know what I'm like.
s02e02	The Night Lands	 Maybe you don't know what you're like.
s02e02	The Night Lands	 Maybe you need someone to teach you.
s02e02	The Night Lands	 Do you know who I am? You think I offer free rides to every man in jewelry, Lord Greyjoy? Have my things sent up to the castle.
s02e02	The Night Lands	 You should give me the reins.
s02e02	The Night Lands	 I'm a better rider than you.
s02e02	The Night Lands	 I've been on horseback for the past nine years.
s02e02	The Night Lands	 Nine years? Do you still know your way around a ship? Have these hands ever touched a rope? Don't you worry about my hands.
s02e02	The Night Lands	 The sea is in my blood.
s02e02	The Night Lands	 Your blood will be in the sea if I don't watch where I'm going.
s02e02	The Night Lands	 I have a proposal for my father, one that will make him king again, and me after him.
s02e02	The Night Lands	 You may get to stay in a castle tonight if you're lucky.
s02e02	The Night Lands	 Is that an offer from my future king? An order from your future king.
s02e02	The Night Lands	 You can tell your grandchildren about this night.
s02e02	The Night Lands	 I don't imagine it will be a story fit for children.
s02e02	The Night Lands	 Father.
s02e02	The Night Lands	 Nine years, is it? They took a frightened boy.
s02e02	The Night Lands	 What have they given back? A man.
s02e02	The Night Lands	 - Your blood and your heir.
s02e02	The Night Lands	 - We shall see.
s02e02	The Night Lands	 Stark had you longer than I did.
s02e02	The Night Lands	 Lord Stark is gone.
s02e02	The Night Lands	 And how do you feel about that? What's done is done.
s02e02	The Night Lands	 I've brought you a proposal from Robb Stark.
s02e02	The Night Lands	 Who gave you those clothes? Was it Ned Stark's pleasure to make you his daughter? If my clothes offend you, I will change them.
s02e02	The Night Lands	 You will.
s02e02	The Night Lands	 That bauble round your neck, did you pay the iron price for it, or the gold? I asked a question.
s02e02	The Night Lands	 Did you pull it from the neck of a corpse you made or did you buy it to match your fine clothes? Iron or gold? Gold.
s02e02	The Night Lands	 I'll not have my son dressed as a whore.
s02e02	The Night Lands	 My fears have come true, the Starks have made you theirs.
s02e02	The Night Lands	 - My blood is salt and iron.
s02e02	The Night Lands	 - Yet the Stark boy sends you to me like a trained raven clutching his message.
s02e02	The Night Lands	 The offer he makes is one I proposed.
s02e02	The Night Lands	 - He heeds your counsel? - I've lived with him, hunted with him, fought at his side.
s02e02	The Night Lands	 He thinks of me as a brother.
s02e02	The Night Lands	 No, not here, not in my hearing.
s02e02	The Night Lands	 You will not name him brother, this son of the man who put your true brothers to the sword.
s02e02	The Night Lands	 Or have you forgotten your own blood? I forget nothing.
s02e02	The Night Lands	 I remember my brothers.
s02e02	The Night Lands	 And I remember when my father was a king.
s02e02	The Night Lands	 I see.
s02e02	The Night Lands	 I destroy Robb Stark's enemies for him and he will make me king of the Iron Islands once again.
s02e02	The Night Lands	 - I will lead the attack myself.
s02e02	The Night Lands	 - Oh, you will? I'm your son, your only living heir.
s02e02	The Night Lands	 Who else? I told you to wait outside.
s02e02	The Night Lands	 How did you get past the guards? Anything with a cock is easy to fool.
s02e02	The Night Lands	 My dear.
s02e02	The Night Lands	 Yara? So good to see you, brother.
s02e02	The Night Lands	 This is a homecoming I'll tell my grandchildren about.
s02e02	The Night Lands	 - She can't lead an attack! And why not? You're a woman! - You're the one in skirts.
s02e02	The Night Lands	 - This isn't Winterfell, boy.
s02e02	The Night Lands	 Your sister took over command of your eldest brother's ship after your new father killed him.
s02e02	The Night Lands	 - What's dead may never die.
s02e02	The Night Lands	 -  dead may never die.
s02e02	The Night Lands	 The only nights she's spent off these islands have been spent on the sea.
s02e02	The Night Lands	 She's commanded men.
s02e02	The Night Lands	 She's killed men.
s02e02	The Night Lands	 She knows who she is.
s02e02	The Night Lands	 No man gives me a crown.
s02e02	The Night Lands	 I pay the iron price.
s02e02	The Night Lands	 I will take my crown, for that is who I am.
s02e02	The Night Lands	 That is who we have always been.
s02e02	The Night Lands	 You won't stand a chance against the Lannisters on your own.
s02e02	The Night Lands	 Who said anything about the Lannisters? You'll have your gold when we take the treasury at King's Landing.
s02e02	The Night Lands	 All these kings fighting for the throne, and this Stannis has the smallest army.
s02e02	The Night Lands	 Why would I bet on the man with the worst chance? Because you're a smart gambler.
s02e02	The Night Lands	 Stannis has proved himself in war twice.
s02e02	The Night Lands	 His baby brother has never set foot on a battlefield.
s02e02	The Night Lands	 Neither has the false King Joffrey.
s02e02	The Night Lands	 And yet they both have larger armies.
s02e02	The Night Lands	 Stannis has just begun the fight.
s02e02	The Night Lands	 His bannermen will rally to his cause.
s02e02	The Night Lands	 There's no man in the Seven Kingdoms more honorable than Stannis Baratheon or more worthy of loyalty.
s02e02	The Night Lands	 What is the world coming to when smugglers must vouch for the honor of kings? - Mind your words, pirate.
s02e02	The Night Lands	 - Matthos.
s02e02	The Night Lands	 You think I'm insulted? I am a pirate.
s02e02	The Night Lands	 I'm an excellent pirate.
s02e02	The Night Lands	 I don't sail for promises.
s02e02	The Night Lands	 Of course you do.
s02e02	The Night Lands	 Every time you leave harbor, you're leaving on a promise, a promise that somewhere on the sea, somebody's got some gold and you can take it from him.
s02e02	The Night Lands	 - That's a promise that always comes true.
s02e02	The Night Lands	 - As is mine.
s02e02	The Night Lands	 You're not a young man, Salladhor.
s02e02	The Night Lands	 And correct me if I'm wrong, most pirates don't grow old.
s02e02	The Night Lands	 Only the clever ones.
s02e02	The Night Lands	 You want to spend your last few years on the sea stealing from Pentoshi cheesemongers and Myrenese silk merchants, then go.
s02e02	The Night Lands	 They're out there waiting for you.
s02e02	The Night Lands	 That's easy.
s02e02	The Night Lands	 What I'm offering you is hard.
s02e02	The Night Lands	 Come with me and plunder the greatest city in Westeros.
s02e02	The Night Lands	 You'll be the richest man in Lys, and the most famous.
s02e02	The Night Lands	 They'll be singing songs about you as long as men have voices to sing.
s02e02	The Night Lands	 "Salladhor Saan" is a good name for songs.
s02e02	The Night Lands	 - It is.
s02e02	The Night Lands	 - One thing, I want the queen.
s02e02	The Night Lands	 - The queen? - Cersei, I want her.
s02e02	The Night Lands	 I'll sail with your fleet, all 30 of my ships.
s02e02	The Night Lands	 And if we don't drown at the bottom of Blackwater Bay, I will fuck this blonde queen and I'll fuck her well.
s02e02	The Night Lands	 This war isn't about you.
s02e02	The Night Lands	 We're not attacking King's Landing so that you can rape the queen.
s02e02	The Night Lands	 I'm not going to rape her.
s02e02	The Night Lands	 I'm going to fuck her.
s02e02	The Night Lands	 As if she would just let you.
s02e02	The Night Lands	 You don't know how persuasive I am.
s02e02	The Night Lands	 I've never tried to fuck you.
s02e02	The Night Lands	 Stannis is the rightful king and the Lord of Light, the one true god I've been all over the world, my boy, and everywhere I go, people tell me about the true gods.
s02e02	The Night Lands	 They all think they found the right one.
s02e02	The Night Lands	 The one true god is what's between a woman's legs, and better yet, a queen's legs.
s02e02	The Night Lands	 I never thought you'd have a true believer for a son.
s02e02	The Night Lands	 He's young yet.
s02e02	The Night Lands	 I promise you the gold.
s02e02	The Night Lands	 I promise you the glory.
s02e02	The Night Lands	 I cannot promise you the queen.
s02e02	The Night Lands	 You believe your king can win? He is the one true king.
s02e02	The Night Lands	 You Westerosi are funny people.
s02e02	The Night Lands	 A man chops off your fingers and you fall in love with him.
s02e02	The Night Lands	 I'll sail with you, Davos Seaworth.
s02e02	The Night Lands	 You're the most honest smuggler I ever met.
s02e02	The Night Lands	 Make me rich.
s02e02	The Night Lands	 Get me to the gates of King's Landing and I will.
s02e02	The Night Lands	 When will the king have us sail? As soon as his god wills it.
s02e02	The Night Lands	 He's my god, too, and yours, but you are too blind to see.
s02e02	The Night Lands	 - Let me teach you how to read.
s02e02	The Night Lands	 - Oh, you and your mother.
s02e02	The Night Lands	 It won't take long.
s02e02	The Night Lands	 You already know the letters.
s02e02	The Night Lands	 The holy books are much more persuasive than I can be.
s02e02	The Night Lands	 I wish I had a god, truly.
s02e02	The Night Lands	 I'm not mocking you, but I've seen men pray to every god there is, pray for wind, pray for rain, pray for home.
s02e02	The Night Lands	 - None of it works.
s02e02	The Night Lands	 - But you always came home.
s02e02	The Night Lands	 I wasn't praying.
s02e02	The Night Lands	 But I was.
s02e02	The Night Lands	 Every night that you were at sea, I lit a candle and I prayed for you.
s02e02	The Night Lands	 You want me to have a god? Fine.
s02e02	The Night Lands	 King Stannis is my god.
s02e02	The Night Lands	 He raised me up and blessed me with his trust.
s02e02	The Night Lands	 He gave you a future I could never have imagined.
s02e02	The Night Lands	 You know how to read.
s02e02	The Night Lands	 You'll be a knight someday.
s02e02	The Night Lands	 You think a fire god commanded all that? It was Stannis, only Stannis.
s02e02	The Night Lands	 Stannis is my king, but he's only a man.
s02e02	The Night Lands	 Don't tell him that.
s02e02	The Night Lands	 CERSEl: Lord Janos Slynt was commander of the City Watch.
s02e02	The Night Lands	 You had no right to exile him.
s02e02	The Night Lands	 I have every right.
s02e02	The Night Lands	 I am the King's Hand.
s02e02	The Night Lands	 You're serving as the King's Hand till Father gets here.
s02e02	The Night Lands	 I am Queen Regent.
s02e02	The Night Lands	 Listen to me, Queen Regent.
s02e02	The Night Lands	 You're losing the people.
s02e02	The Night Lands	 - Do you hear me? - The people.
s02e02	The Night Lands	 You think I care? You might find it difficult to rule over millions who want you dead.
s02e02	The Night Lands	 Half the city will starve when winter comes.
s02e02	The Night Lands	 The other half will plot to overthrow you.
s02e02	The Night Lands	 And your gold-plated thugs just gave them their rallying cry, "The Queen slaughters babies.
s02e02	The Night Lands	 " You don't even have the decency to deny it.
s02e02	The Night Lands	 It wasn't you who gave the order, was it? Joffrey didn't even tell you.
s02e02	The Night Lands	 Did he tell you? I imagine that would be even worse.
s02e02	The Night Lands	 He did what needed to be done.
s02e02	The Night Lands	 You want to be Hand of the King? You want to rule? This is what ruling is, lying on a bed of weeds, ripping them out by the root, one by one, before they strangle you in your sleep.
s02e02	The Night Lands	 I'm no king, but I think there's more to ruling than that.
s02e02	The Night Lands	 I don't care what you think! You've never taken it seriously.
s02e02	The Night Lands	 You haven't, Jaime hasn't.
s02e02	The Night Lands	 It's all fallen on me.
s02e02	The Night Lands	 As has Jaime, repeatedly, according to Stannis Baratheon.
s02e02	The Night Lands	 You're funny.
